model,language,layer,mean,std,mean_pm_std,n
base-sft-dpo,de,22,-0.00898068738180067,0.012781228659350344,-0.008981 +- 0.012781,3
base-sft-dpo,de,23,-0.09299252935333731,0.01347187824693305,-0.092993 +- 0.013472,3
base-sft-dpo,de,24,-0.18303596223311977,0.010791749442629197,-0.183036 +- 0.010792,3
base-sft-dpo,de,25,-0.23577123585513726,0.01113356962824744,-0.235771 +- 0.011134,3
base-sft-dpo,de,26,-0.33487825516928027,0.010460133578719513,-0.334878 +- 0.010460,3
base-sft-dpo,de,27,-0.38207934817990347,0.010324156595246223,-0.382079 +- 0.010324,3
base-sft-dpo,de,28,-0.4182521594362638,0.014412937165466086,-0.418252 +- 0.014413,3
base-sft-dpo,de,29,-0.4073418234617357,0.015162792590931189,-0.407342 +- 0.015163,3
base-sft-dpo,de,30,-0.39840496375395323,0.010993200828163548,-0.398405 +- 0.010993,3
base-sft-dpo,de,31,-0.27873076478909375,0.00733488531981379,-0.278731 +- 0.007335,3
base-sft-dpo,es,0,-0.37360271174316056,0.009954363334689229,-0.373603 +- 0.009954,3
base-sft-dpo,es,1,-0.34117425960386644,0.018038165457817088,-0.341174 +- 0.018038,3
base-sft-dpo,es,2,-0.22528748007817312,0.02120522736727849,-0.225287 +- 0.021205,3
base-sft-dpo,es,3,-0.02936904863433284,0.024782910914563198,-0.029369 +- 0.024783,3
base-sft-dpo,es,4,0.046010658111405735,0.029013446359464453,0.046011 +- 0.029013,3
base-sft-dpo,es,5,0.0789684188971793,0.03173855561646339,0.078968 +- 0.031739,3
base-sft-dpo,es,6,0.09581718696445685,0.029114485972386164,0.095817 +- 0.029114,3
base-sft-dpo,es,7,0.137021734559774,0.028805896265918257,0.137022 +- 0.028806,3
base-sft-dpo,es,8,0.1715063247770229,0.02828610240477547,0.171506 +- 0.028286,3
base-sft-dpo,es,9,0.1668604061146503,0.026193582118961032,0.166860 +- 0.026194,3
base-sft-dpo,es,10,0.15350430180569696,0.02421152541197697,0.153504 +- 0.024212,3
base-sft-dpo,es,11,0.13356302281192284,0.024807764372708683,0.133563 +- 0.024808,3
base-sft-dpo,es,12,0.15029152355783948,0.02323581196764629,0.150292 +- 0.023236,3
base-sft-dpo,es,13,0.1909401687856882,0.02503683151970449,0.190940 +- 0.025037,3
base-sft-dpo,es,14,0.18140761828485338,0.025568955912302457,0.181408 +- 0.025569,3
base-sft-dpo,es,15,0.250839514395664,0.02581846949308209,0.250840 +- 0.025818,3
base-sft-dpo,es,16,0.2311992346366097,0.025478124743297515,0.231199 +- 0.025478,3
base-sft-dpo,es,17,0.2178897124870574,0.02532063843460154,0.217890 +- 0.025321,3
base-sft-dpo,es,18,0.17512691720563933,0.024413774191965935,0.175127 +- 0.024414,3
base-sft-dpo,es,19,0.14954716449234137,0.0238273790233457,0.149547 +- 0.023827,3
